
"state","county","anew_score"
"wisconsin","iowa",7.47
"wisconsin","iowa",7.53
"wisconsin","iowa",8.72
"wisconsin","jackson",5.31
"wisconsin","jefferson",5.04
"wisconsin","jefferson",8.72
"wisconsin","jefferson",8.21
"wisconsin","jefferson",7.75
"wisconsin","jefferson",7.75
"wisconsin","jefferson",2.24
"wisconsin","jefferson",7.1
"wisconsin","jefferson",7.335
"wisconsin","jefferson",6.98
"wisconsin","jefferson",6.98
"wisconsin","jefferson",2.44
"wisconsin","jefferson",5.78
"wisconsin","jefferson",7.47
"wisconsin","jefferson",6.68
"wisconsin","jefferson",8.15
"wisconsin","jefferson",6.41
"wisconsin","jefferson",7.59
"wisconsin","jefferson",1.9
"wisconsin","jefferson",7.1
"wisconsin","jefferson",7.59333333333333
"wisconsin","jefferson",7.51
"wisconsin","jefferson",5.78
"wisconsin","jefferson",8.64
"wisconsin","jefferson",8.15
"wisconsin","jefferson",7.27
"wisconsin","jefferson",8.72
"wisconsin","juneau",7.81
"wisconsin","kenosha",6.9
"wisconsin","kenosha",7.62
"wisconsin","kenosha",5.75
"wisconsin","kenosha",7.8475
"wisconsin","kenosha",2.12
"wisconsin","kenosha",2.31
"wisconsin","kenosha",8.72
"wisconsin","kenosha",6.61
"wisconsin","kenosha",5.48
"wisconsin","kenosha",6.78
"wisconsin","kenosha",7.25
"wisconsin","kenosha",7
"wisconsin","kenosha",3.76
"wisconsin","kenosha",7.33
"wisconsin","kenosha",7.84
"wisconsin","kenosha",5.39
"wisconsin","kenosha",6.98
"wisconsin","kenosha",8.15
"wisconsin","kenosha",8.72
"wisconsin","kenosha",5.455
"wisconsin","kenosha",6.39
"wisconsin","kenosha",2.95
"wisconsin","kenosha",2.12
"wisconsin","kenosha",1.9
"wisconsin","kenosha",5.6
"wisconsin","kenosha",7.65
"wisconsin","kenosha",7.91
"wisconsin","kenosha",8.72
"wisconsin","kenosha",6.395
"wisconsin","kenosha",7.46
"wisconsin","kenosha",6.05
"wisconsin","kenosha",8.025
"wisconsin","kenosha",7.47
"wisconsin","kenosha",7.59
"wisconsin","kenosha",7.17
"wisconsin","kenosha",6.695
"wisconsin","kenosha",1.9
"wisconsin","kenosha",5.31
"wisconsin","kenosha",3.03
"wisconsin","kenosha",4.82
"wisconsin","kenosha",7.145
"wisconsin","kenosha",6.86
"wisconsin","kenosha",2.12
"wisconsin","kenosha",2.28
"wisconsin","kenosha",8
"wisconsin","kenosha",2.25
"wisconsin","kenosha",8.72
"wisconsin","kenosha",1.9
"wisconsin","kenosha",7.33
"wisconsin","kenosha",8.21
"wisconsin","kenosha",8.05
"wisconsin","kenosha",8.05
"wisconsin","kenosha",7.165
"wisconsin","kenosha",8.445
"wisconsin","kenosha",7.47
"wisconsin","kenosha",6.39
"wisconsin","kenosha",7.65
"wisconsin","kenosha",7.39
"wisconsin","kenosha",7.51
"wisconsin","kenosha",8.22
"wisconsin","kenosha",7.2
"wisconsin","kenosha",7.62
"wisconsin","kenosha",7.67
"wisconsin","kenosha",7.47
"wisconsin","kenosha",7.64
"wisconsin","kenosha",7.97666666666667
"wisconsin","kenosha",7.39
"wisconsin","kenosha",7.665
"wisconsin","kenosha",8.22
"wisconsin","kenosha",5.31
"wisconsin","kenosha",2.265
"wisconsin","kenosha",5.15
"wisconsin","kenosha",7.27
"wisconsin","kenosha",7.125
"wisconsin","kenosha",8.22
"wisconsin","kenosha",6.82
"wisconsin","kenosha",8.25
"wisconsin","kenosha",7.47
"wisconsin","kenosha",7.47
"wisconsin","kenosha",7.73
"wisconsin","kewaunee",3.9
"wisconsin","kewaunee",4.33
"wisconsin","kewaunee",8.72
"wisconsin","kewaunee",4.905
"wisconsin","la crosse",8.72
"wisconsin","la crosse",8.72
"wisconsin","la crosse",8.72
"wisconsin","la crosse",7.57
"wisconsin","la crosse",7.47
"wisconsin","la crosse",7.17
"wisconsin","la crosse",8.03
"wisconsin","la crosse",4.02
"wisconsin","langlade",7.26
"wisconsin","manitowoc",7.47
"wisconsin","manitowoc",8.39
"wisconsin","manitowoc",2.67
"wisconsin","marathon",6.08
"wisconsin","marathon",2.24
"wisconsin","marathon",6.79
"wisconsin","marathon",7.26
"wisconsin","marathon",7.07
"wisconsin","marinette",6.39
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",6.76
"wisconsin","milwaukee",6.28
"wisconsin","milwaukee",5.66
"wisconsin","milwaukee",5.68
"wisconsin","milwaukee",7.57
"wisconsin","milwaukee",6.82
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",2.755555556
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",4.965
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",6.33
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",2.34
"wisconsin","milwaukee",2.44
"wisconsin","milwaukee",5.495
"wisconsin","milwaukee",7.55
"wisconsin","milwaukee",4.33
"wisconsin","milwaukee",6.54
"wisconsin","milwaukee",7.47
"wisconsin","milwaukee",6.5
"wisconsin","milwaukee",8.26
"wisconsin","milwaukee",2.42
"wisconsin","milwaukee",4.85
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.27333333333333
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",8.72
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.95333333333333
"wisconsin","milwaukee",6.86
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",2.78
"wisconsin","milwaukee",8.15
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",7.03666666666667
"wisconsin","milwaukee",8.17
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.2
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.35
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",6.89
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",6.58
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",6.16
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.88
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",7.285
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",3.27
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",7.33
"wisconsin","milwaukee",6.02
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.95
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",2.28
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",8
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",7.59
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",7.33
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",2.985
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",7.41
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",8.02
"wisconsin","milwaukee",6.98
"wisconsin","milwaukee",2.93
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",7.27
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",6.105
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",4.33
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",8.37
"wisconsin","milwaukee",6.66
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",2.28
"wisconsin","milwaukee",2.24
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.47
"wisconsin","milwaukee",7.51
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",7.33
"wisconsin","milwaukee",7.2
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",7.1
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",6.255
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",7.77
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",2.622222222
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",6.12
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",7.47
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",7.305
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",8.05
"wisconsin","milwaukee",8.05
"wisconsin","milwaukee",7.47
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.55
"wisconsin","milwaukee",7.47
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",7.59
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.55
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",7.2
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",1.61
"wisconsin","milwaukee",7.305
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",7.33
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",8.72
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",6.64
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",6.64
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",2.13
"wisconsin","milwaukee",7.18
"wisconsin","milwaukee",7.62
"wisconsin","milwaukee",2.12
"wisconsin","milwaukee",7.725
"wisconsin","milwaukee",2.12
"wisconsin","milwaukee",2.18
"wisconsin","milwaukee",4.31
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",4.31
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",7.47
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",6.55
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",8.72
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",1.61
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
"wisconsin","milwaukee",5.08
